date,doc_id,sentence_id,original_sentence,pos_tagged,tokenized
20240201,240201_bond_shinhan_2.txt,1,만장일치로 bp 인하가 결정됐다.,"[('만장일치', 'NNG'), ('로', 'JKB'), ('bp', 'SL'), ('인하', 'NNG'), ('가', 'JKS'), ('결정', 'NNG'), ('됐', 'XSV'), ('다', 'EF'), ('.', 'SF')]","['만장일치', '로', 'bp', '인하', '가', '결정', '됐', '다', '.']"
20240201,240201_bond_shinhan_2.txt,2,월 성명서 내용에서 크게 달라진 부분은 없었다.,"[('월', 'NNG'), ('성명서', 'NNG'), ('내용', 'NNG'), ('에서', 'JKB'), ('크', 'VA'), ('게', 'EC'), ('달라진', 'VV'), ('부분', 'NNG'), ('은', 'JX'), ('없', 'VA'), ('었', 'EP'), ('다', 'EF'), ('.', 'SF')]","['월', '성명서', '내용', '에서', '크', '게', '달라진', '부분', '은', '없', '었', '다', '.']"
20240201,240201_bond_shinhan_2.txt,3,향후 통화정책 전망 관련해서는 경제가 예상 경로에서 크게 벗어나지 않 는다면 차기 회의에서도 추가 bp 인하를 단행할 것을 예고했다.,"[('향후', 'MAG'), ('통화정책', 'NNG'), ('전망', 'NNG'), ('관련', 'NNG'), ('해서', 'XSV'), ('는', 'JX'), ('경제', 'NNG'), ('가', 'JKS'), ('예상', 'NNG'), ('경로', 'NNG'), ('에서', 'JKB'), ('크', 'VA'), ('게', 'EC'), ('벗어나', 'VV'), ('지', 'EC'), ('않', 'VX'), ('는다면', 'EC'), ('차기', 'NNG'), ('회의', 'NNG'), ('에서', 'JKB'), ('도', 'JX'), ('추가', 'NNG'), ('bp', 'SL'), ('인하', 'NNG'), ('를', 'JKO'), ('단행', 'NNG'), ('할', 'XSV'), ('것', 'NNB'), ('을', 'JKO'), ('예고', 'NNG'), ('했', 'XSV'), ('다', 'EF'), ('.', 'SF')]","['향후', '통화정책', '전망', '관련', '해서', '는', '경제', '가', '예상', '경로', '에서', '크', '게', '벗어나', '지', '않', '는다면', '차기', '회의', '에서', '도', '추가', 'bp', '인하', '를', '단행', '할', '것', '을', '예고', '했', '다', '.']"
20240201,240201_bond_shinhan_2.txt,4,물가 전망치는 금년 35%로 유지하고 내년은 32%로 디스인플레이션 지속을 예상했 다.,"[('물가', 'NNG'), ('전망치', 'NNG'), ('는', 'ETM'), ('금년', 'NNG'), ('35', 'SN'), ('%', 'SY'), ('로', 'JKB'), ('유지', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('내년', 'NNG'), ('은', 'JX'), ('32', 'SN'), ('%', 'SY'), ('로', 'JKB'), ('디스인플레이션', 'NNG'), ('지속', 'NNG'), ('을', 'JKO'), ('예상', 'NNG'), ('했', 'XSV'), ('다', 'EF'), ('.', 'SF')]","['물가', '전망치', '는', '금년', '35', '%', '로', '유지', '하', '고', '내년', '은', '32', '%', '로', '디스인플레이션', '지속', '을', '예상', '했', '다', '.']"
20240201,240201_bond_shinhan_2.txt,5,지난 회의 이후 브라질 물가 지표가 추가로 안정된 점을 긍정적으로 평가했 다.,"[('지난', 'VV'), ('회의', 'NNG'), ('이후', 'NNG'), ('브라질', 'NNG'), ('물가', 'NNG'), ('지표', 'NNG'), ('가', 'JKS'), ('추가', 'NNG'), ('로', 'JKB'), ('안정', 'NNG'), ('된', 'XSV'), ('점', 'NNG'), ('을', 'JKO'), ('긍정적', 'VAX'), ('으로', 'JKB'), ('평가', 'NNG'), ('했', 'XSV'), ('다', 'EF'), ('.', 'SF')]","['지난', '회의', '이후', '브라질', '물가', '지표', '가', '추가', '로', '안정', '된', '점', '을', '긍정적', '으로', '평가', '했', '다', '.']"
20240201,240201_bond_shinhan_2.txt,6,대외 환경 평가는 완화 시점과 근원 물가 안정 지속성 내용이 추가됐다.,"[('대외', 'NNG'), ('환경평가', 'NNG'), ('는', 'JX'), ('완화', 'NNG'), ('시점', 'NNG'), ('과', 'JC'), ('근원', 'NNG'), ('물가', 'NNG'), ('안정', 'NNG'), ('지속성', 'NNG'), ('내용', 'NNG'), ('이', 'JKS'), ('추가', 'NNG'), ('됐', 'XSV'), ('다', 'EF'), ('.', 'SF')]","['대외', '환경평가', '는', '완화', '시점', '과', '근원', '물가', '안정', '지속성', '내용', '이', '추가', '됐', '다', '.']"
20240201,240201_bond_shinhan_2.txt,7,글 로벌 통화정책 환경이 긴축보다 완화로 전환되고 있는 점을 반영했다.,"[('글로벌', 'NNG'), ('통화정책', 'NNG'), ('환경', 'NNG'), ('이', 'JKS'), ('긴축', 'NNG'), ('보다', 'JKB'), ('완화', 'NNG'), ('로', 'JKB'), ('전환', 'NNG'), ('되', 'XSV'), ('고', 'EC'), ('있', 'VX'), ('는', 'ETM'), ('점', 'NNG'), ('을', 'JKO'), ('반영', 'NNG'), ('했', 'XSV'), ('다', 'EF'), ('.', 'SF')]","['글로벌', '통화정책', '환경', '이', '긴축', '보다', '완화', '로', '전환', '되', '고', '있', '는', '점', '을', '반영', '했', '다', '.']"
20240201,240201_bond_shinhan_2.txt,8,인하를 지 속하고 있는 브라질 중앙은행 입장에서 대외 불확실성이 완화되는 내용이다.,"[('인하', 'NNG'), ('를', 'JKO'), ('지', 'NP'), ('속하', 'VV'), ('고', 'EC'), ('있', 'VX'), ('는', 'ETM'), ('브라질', 'NNG'), ('중앙은행', 'NNG'), ('입장', 'NNG'), ('에서', 'JKB'), ('대외', 'NNG'), ('불확실성', 'NNG'), ('이', 'JKS'), ('완화', 'NNG'), ('되', 'XSV'), ('는', 'ETM'), ('내용', 'NNG'), ('이', 'VCP'), ('다', 'EF'), ('.', 'SF')]","['인하', '를', '지', '속하', '고', '있', '는', '브라질', '중앙은행', '입장', '에서', '대외', '불확실성', '이', '완화', '되', '는', '내용', '이', '다', '.']"
20240201,240201_bond_shinhan_2.txt,9,"금리, 인플레이션 안정 가시화에 남아 있는 하락 여력 브라질 기준금리 인하 사이클은 아직 중반이라는 판단이다.","[('금리', 'NNG'), (',', 'SC'), ('인플레이션', 'NNG'), ('안정', 'NNG'), ('가시', 'NNG'), ('화', 'XSN'), ('에', 'JKB'), ('남', 'VV'), ('아', 'EC'), ('있', 'VX'), ('는', 'ETM'), ('하락', 'NNG'), ('여력', 'NNG'), ('브라질', 'NNG'), ('기준금리', 'NNG'), ('인하', 'NNG'), ('사이클', 'NNG'), ('은', 'JX'), ('아직', 'MAG'), ('중반', 'NNG'), ('이', 'VCP'), ('라는', 'ETM'), ('판단', 'NNG'), ('이', 'VCP'), ('다', 'EF'), ('.', 'SF')]","['금리', ',', '인플레이션', '안정', '가시', '화', '에', '남', '아', '있', '는', '하락', '여력', '브라질', '기준금리', '인하', '사이클', '은', '아직', '중반', '이', '라는', '판단', '이', '다', '.']"
20240201,240201_bond_shinhan_2.txt,10,4회 연속 인하에도 인플레이션을 고려한 실질 기준금리는 6%를 상회하고 있다.,"[('4', 'SN'), ('회', 'NNBC'), ('연속', 'NNG'), ('인하', 'NNG'), ('에', 'JKB'), ('도', 'JX'), ('인플레이션', 'NNG'), ('을', 'JKO'), ('고려', 'NNG'), ('한', 'XSA'), ('실질', 'NNG'), ('기준금리', 'NNG'), ('는', 'JX'), ('6', 'SN'), ('%', 'SY'), ('를', 'JKO'), ('상회', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('있', 'VX'), ('다', 'EF'), ('.', 'SF')]","['4', '회', '연속', '인하', '에', '도', '인플레이션', '을', '고려', '한', '실질', '기준금리', '는', '6', '%', '를', '상회', '하', '고', '있', '다', '.']"
20240201,240201_bond_shinhan_2.txt,11,브라질 중앙은행 서 베이에 따르면 년말 기준금리는 85~90%까지 인하될 것으로 예상되고 있 다.,"[('브라질', 'NNG'), ('중앙은행', 'NNG'), ('서베이', 'NNG'), ('에', 'JKB'), ('따르', 'VV'), ('면', 'EC'), ('년', 'NNBC'), ('말', 'NNB'), ('기준금리', 'NNG'), ('는', 'JX'), ('85', 'SN'), ('~', 'SY'), ('90', 'SN'), ('%', 'SY'), ('까지', 'JX'), ('인하', 'NNG'), ('될', 'XSV'), ('것', 'NNB'), ('으로', 'JKB'), ('예상', 'NNG'), ('되', 'XSV'), ('고', 'EC'), ('있', 'VX'), ('다', 'EF'), ('.', 'SF')]","['브라질', '중앙은행', '서베이', '에', '따르', '면', '년', '말', '기준금리', '는', '85', '~', '90', '%', '까지', '인하', '될', '것', '으로', '예상', '되', '고', '있', '다', '.']"
20240201,240201_bond_shinhan_2.txt,12,대외 통화정책 환경까지 개선되며 브라질 기준금리 방향성은 이견이 없다.,"[('대외', 'NNG'), ('통화정책', 'NNG'), ('환경', 'NNG'), ('까지', 'JX'), ('개선', 'NNG'), ('되', 'XSV'), ('며', 'EC'), ('브라질', 'NNG'), ('기준금리', 'NNG'), ('방향', 'NNG'), ('성', 'XSN'), ('은', 'JX'), ('이견', 'NNG'), ('이', 'JKS'), ('없', 'VA'), ('다', 'EF'), ('.', 'SF')]","['대외', '통화정책', '환경', '까지', '개선', '되', '며', '브라질', '기준금리', '방향', '성', '은', '이견', '이', '없', '다', '.']"
20240201,240201_bond_shinhan_2.txt,13,최종 기준금리 전망치는 추가 하향 조정이 가능하다는 판단이다.,"[('최종', 'NNG'), ('기준금리', 'NNG'), ('전망치', 'NNG'), ('는', 'ETM'), ('추가', 'NNG'), ('하향조정', 'NNG'), ('이', 'JKS'), ('가능', 'NNG'), ('하', 'XSA'), ('다는', 'ETM'), ('판단', 'NNG'), ('이', 'VCP'), ('다', 'EF'), ('.', 'SF')]","['최종', '기준금리', '전망치', '는', '추가', '하향조정', '이', '가능', '하', '다는', '판단', '이', '다', '.']"
20240201,240201_bond_shinhan_2.txt,14,월 브라질 소 비자물가 지수는 전년대비 기준 +46%로 년 목표 레인지에 진입해 있다.,"[('월', 'NNG'), ('브라질', 'NNG'), ('소', 'XPN'), ('비자', 'NNG'), ('물가지수', 'NNG'), ('는', 'JX'), ('전년', 'NNG'), ('대비', 'NNG'), ('기준', 'NNG'), ('+', 'SY'), ('46', 'SN'), ('%', 'SY'), ('로', 'JKB'), ('년', 'NNBC'), ('목표', 'NNG'), ('레인지', 'NNG'), ('에', 'JKB'), ('진입', 'NNG'), ('해', 'XSV'), ('있', 'VX'), ('다', 'EF'), ('.', 'SF')]","['월', '브라질', '소', '비자', '물가지수', '는', '전년', '대비', '기준', '+', '46', '%', '로', '년', '목표', '레인지', '에', '진입', '해', '있', '다', '.']"
20240201,240201_bond_shinhan_2.txt,15,금년도 목표 레인지는 1.~4.%로 하향 조정됐으나 물가 상승 률 또한 낮아지는 추세이다.,"[('금년도', 'NNG'), ('목표', 'NNG'), ('레인지', 'NNG'), ('는', 'JX'), ('1', 'SN'), ('.', 'SF'), ('~', 'SY'), ('4', 'SN'), ('.', 'SF'), ('%', 'SY'), ('로', 'JKB'), ('하향조정', 'NNG'), ('됐으나', 'XSV'), ('물가', 'NNG'), ('상승률', 'NNG'), ('또한', 'MAJ'), ('낮', 'VA'), ('아', 'EC'), ('지', 'VX'), ('는', 'ETM'), ('추세', 'NNG'), ('이', 'VCP'), ('다', 'EF'), ('.', 'SF')]","['금년도', '목표', '레인지', '는', '1', '.', '~', '4', '.', '%', '로', '하향조정', '됐으나', '물가', '상승률', '또한', '낮', '아', '지', '는', '추세', '이', '다', '.']"
20240201,240201_bond_shinhan_2.txt,16,상반기 중 +3%대 중반까지 하향 조정될 전망이다.,"[('상반기', 'NNG'), ('중', 'NNG'), ('+', 'SY'), ('3', 'SN'), ('%', 'SY'), ('대', 'XPN'), ('중반', 'NNG'), ('까지', 'JX'), ('하향조정', 'NNG'), ('될', 'XSV'), ('전망', 'NNG'), ('이', 'VCP'), ('다', 'EF'), ('.', 'SF')]","['상반기', '중', '+', '3', '%', '대', '중반', '까지', '하향조정', '될', '전망', '이', '다', '.']"
20240201,240201_bond_shinhan_2.txt,17,현재 브라질 국채 년물 국채 금리는 .7% 내외이다.,"[('현재', 'MAG'), ('브라질', 'NNG'), ('국채', 'NNG'), ('년물', 'NNBC'), ('국채', 'NNG'), ('금리', 'NNG'), ('는', 'JX'), ('.', 'SY'), ('7', 'SN'), ('%', 'SY'), ('내외', 'NNG'), ('이', 'VCP'), ('다', 'EF'), ('.', 'SF')]","['현재', '브라질', '국채', '년물', '국채', '금리', '는', '.', '7', '%', '내외', '이', '다', '.']"
20240201,240201_bond_shinhan_2.txt,18,최종 기준 금리 레벨의 추가 하향 조정을 고려할 때 여전히 캐리 매력이 돋보인다.,"[('최종', 'NNG'), ('기준금리', 'NNG'), ('레벨', 'NNG'), ('의', 'JKG'), ('추가', 'NNG'), ('하향조정', 'NNG'), ('을', 'JKO'), ('고려', 'NNG'), ('할', 'XSV'), ('때', 'NNG'), ('여전히', 'MAG'), ('캐리', 'NNG'), ('매력', 'NNG'), ('이', 'JKS'), ('돋보인다', 'VV'), ('.', 'SF')]","['최종', '기준금리', '레벨', '의', '추가', '하향조정', '을', '고려', '할', '때', '여전히', '캐리', '매력', '이', '돋보인다', '.']"
20240201,240201_bond_shinhan_2.txt,19,"환율, 신용등급 상향으로 강화된 강달러 방어력 원헤알 환율은 원 중후반에서 하방 경직성을 예상한다.","[('환율', 'NNG'), (',', 'SC'), ('신용등급', 'NNG'), ('상향', 'NNG'), ('으로', 'JKB'), ('강화', 'NNG'), ('된', 'XSV'), ('강달러', 'NNG'), ('방어력', 'NNG'), ('원', 'NNG'), ('헤알환율', 'NNG'), ('은', 'JX'), ('원', 'NNG'), ('중후반', 'NNG'), ('에서', 'JKB'), ('하방', 'NNG'), ('경직성', 'NNG'), ('을', 'JKO'), ('예상', 'NNG'), ('한다', 'XSV'), ('.', 'SF')]","['환율', ',', '신용등급', '상향', '으로', '강화', '된', '강달러', '방어력', '원', '헤알환율', '은', '원', '중후반', '에서', '하방', '경직성', '을', '예상', '한다', '.']"
20240201,240201_bond_shinhan_2.txt,20,작년말 글로벌 신평 가 S&P에서 브라질 신용등급을 기존 BB-에서 BB0로 한단계 상향 조정했다.,"[('작년', 'NNG'), ('말', 'NNG'), ('글로벌', 'NNG'), ('신평', 'NNP'), ('가', 'JKS'), ('S&P', 'NNG'), ('에서', 'JKB'), ('브라질', 'NNG'), ('신용등급', 'NNG'), ('을', 'JKO'), ('기존', 'NNG'), ('BB', 'SL'), ('-', 'SY'), ('에서', 'JKB'), ('BB', 'SL'), ('0', 'SN'), ('로', 'JKB'), ('한', 'MM'), ('단계', 'NNG'), ('상향조정', 'NNG'), ('했', 'XSV'), ('다', 'EF'), ('.', 'SF')]","['작년', '말', '글로벌', '신평', '가', 'S&P', '에서', '브라질', '신용등급', '을', '기존', 'BB', '-', '에서', 'BB', '0', '로', '한', '단계', '상향조정', '했', '다', '.']"
20240201,240201_bond_shinhan_2.txt,21,브 라질 조세 개혁안이 통과된 직후이다.,"[('브라질', 'NNG'), ('조세', 'NNG'), ('개혁안', 'NNG'), ('이', 'JKS'), ('통과', 'NNG'), ('된', 'XSV'), ('직후', 'NNG'), ('이', 'VCP'), ('다', 'EF'), ('.', 'SF')]","['브라질', '조세', '개혁안', '이', '통과', '된', '직후', '이', '다', '.']"
20240201,240201_bond_shinhan_2.txt,22,"공공부채의 증가를 억제하기 위한 정부와 의회의 노력, 세금 제도 개편 위한 노력 지속이 긍정적으로 평가 받았다.","[('공공', 'NNG'), ('부채', 'NNG'), ('의', 'JKG'), ('증가', 'NNG'), ('를', 'JKO'), ('억제', 'NNG'), ('하', 'XSV'), ('기', 'ETN'), ('위한', 'VV'), ('정부', 'NNG'), ('와', 'JC'), ('의회', 'NNG'), ('의', 'JKG'), ('노력', 'NNG'), (',', 'SC'), ('세금', 'NNG'), ('제도', 'NNG'), ('개편', 'NNG'), ('위한', 'VV'), ('노력', 'NNG'), ('지속', 'NNG'), ('이', 'JKS'), ('긍정적', 'VAX'), ('으로', 'JKB'), ('평가', 'NNG'), ('받', 'VV'), ('았', 'EP'), ('다', 'EF'), ('.', 'SF')]","['공공', '부채', '의', '증가', '를', '억제', '하', '기', '위한', '정부', '와', '의회', '의', '노력', ',', '세금', '제도', '개편', '위한', '노력', '지속', '이', '긍정적', '으로', '평가', '받', '았', '다', '.']"
